"id","service_point_id","satisfied","idea","lat","lng","created_at","updated_at","phase2_id","uploaded_at","unique_id","user_id","response_type","is_starred","nlp_extract_adjectives_processed"
44288,NULL,true,"I'm happy with today's service of vaccination.",NULL,NULL,"2017-11-15 10:58:15.973","2017-11-16 06:53:20.792741",42816,"2017-11-16 06:53:20.792602",NULL,NULL,"",false,true
44289,NULL,false,"We ask to change new method of family planning if the first one isn't succeeded.",NULL,NULL,"2017-11-15 08:39:04.049","2017-11-16 06:53:20.810954",42817,"2017-11-16 06:53:20.810809",NULL,NULL,"",false,true
44290,NULL,true,"I'm happy with today's service of vaccination. I suggest to increase number of nurses.",NULL,NULL,"2017-11-15 10:32:11.526","2017-11-16 06:53:20.819817",42818,"2017-11-16 06:53:20.819666",NULL,NULL,"",false,true
44291,NULL,false,"We suggest to treat us with courageousness.",NULL,NULL,"2017-11-15 13:16:18.221","2017-11-16 06:53:20.829029",42819,"2017-11-16 06:53:20.828885",NULL,NULL,"",false,true
44292,NULL,true,"I'm happy with today's service of family planning method. They had treated me well.",NULL,NULL,"2017-11-15 08:23:06.21","2017-11-16 06:53:20.839129",42820,"2017-11-16 06:53:20.838903",NULL,NULL,"",false,true
44293,NULL,false,"We ask to treat us with gentleness.",NULL,NULL,"2017-11-15 14:08:56.428","2017-11-16 06:53:20.85089",42821,"2017-11-16 06:53:20.850737",NULL,NULL,"",false,true
44294,NULL,true,"I'm happy with today's service provided. They had explained me more about my family planning method.",NULL,NULL,"2017-11-15 07:45:46.362","2017-11-16 06:53:20.863663",42822,"2017-11-16 06:53:20.863446",NULL,NULL,"",false,true
44295,NULL,false,"We ask to reduce waiting time in vaccination service.",NULL,NULL,"2017-11-15 10:33:39.073","2017-11-16 06:53:20.87377",42823,"2017-11-16 06:53:20.873674",NULL,NULL,"",false,true
44296,NULL,false,"We ask to prioritize customers who are sicking instead of those who came to get family planning methods.",NULL,NULL,"2017-11-15 08:47:05.493","2017-11-16 06:53:20.882003",42824,"2017-11-16 06:53:20.881846",NULL,NULL,"",false,true
44297,NULL,false,"We suggest a quickly service at pharmacy and consultation",NULL,NULL,"2017-11-15 13:14:06.744","2017-11-16 06:53:20.893598",42825,"2017-11-16 06:53:20.893426",NULL,NULL,"",false,true
44298,NULL,true,"I'm happy with today's service. We thank the way they're giving 
us every Wednesday service for diabetic cases.",NULL,NULL,"2017-11-15 13:36:00.251","2017-11-16 06:53:20.905948",42826,"2017-11-16 06:53:20.905768",NULL,NULL,"",false,true
44299,NULL,false,"We ask to change family planning method if the first one isn't succeeded.",NULL,NULL,"2017-11-15 08:32:30.415","2017-11-16 06:53:20.927084",42827,"2017-11-16 06:53:20.926928",NULL,NULL,"",false,true
44300,NULL,true,"I'm happy with today's service. I suggest to give drugs as quickly as possible.",NULL,NULL,"2017-11-15 13:17:45.2","2017-11-16 06:53:20.940938",42828,"2017-11-16 06:53:20.940789",NULL,NULL,"",false,true
44301,NULL,false,"We ask to train nurses and doctors.",NULL,NULL,"2017-11-15 14:19:55.698","2017-11-16 06:53:20.952847",42829,"2017-11-16 06:53:20.952618",NULL,NULL,"",false,true
44302,NULL,true,"I'm happy with today's service of vaccination service. I suggest to increase number of nurses.",NULL,NULL,"2017-11-15 11:09:07.238","2017-11-16 06:53:20.970114",42830,"2017-11-16 06:53:20.969968",NULL,NULL,"",false,true
44303,NULL,false,"We ask to treat us with gentleness.",NULL,NULL,"2017-11-15 13:15:14.736","2017-11-16 06:53:20.981283",42831,"2017-11-16 06:53:20.981128",NULL,NULL,"",false,true
44304,NULL,false,"We ask to treat us with courageousness.",NULL,NULL,"2017-11-15 14:07:56.691","2017-11-16 06:53:20.998183",42832,"2017-11-16 06:53:20.997983",NULL,NULL,"",false,true
44305,NULL,false,"We ask to increase number of nurses in vaccination service.",NULL,NULL,"2017-11-15 11:01:18.322","2017-11-16 06:53:21.030205",42833,"2017-11-16 06:53:21.030048",NULL,NULL,"",false,true
44306,NULL,true,"I'm happy with today's service. I suggest to prioritize the children who are coming to be vaccinated for the first time.",NULL,NULL,"2017-11-15 10:50:53.345","2017-11-16 06:53:21.041788",42834,"2017-11-16 06:53:21.041497",NULL,NULL,"",false,true
44307,NULL,true,"I'm happy with today's service provided. I suggest to give us machines for testing the amelioration of our diseases.",NULL,NULL,"2017-11-15 13:28:51.973","2017-11-16 06:53:21.05505",42835,"2017-11-16 06:53:21.054886",NULL,NULL,"",false,true
44308,NULL,true,"I'm happy with today's service of vaccination.",NULL,NULL,"2017-11-15 11:08:09.36","2017-11-16 06:53:21.07193",42836,"2017-11-16 06:53:21.071781",NULL,NULL,"",false,true
44309,NULL,true,"I'm happy with today's service of family planning method.",NULL,NULL,"2017-11-15 08:15:25.166","2017-11-16 06:53:21.093141",42837,"2017-11-16 06:53:21.092989",NULL,NULL,"",false,true
44310,NULL,false,"We ask not to mix pediatric doctors and adult doctors.",NULL,NULL,"2017-11-15 14:18:52.688","2017-11-16 06:53:21.103563",42838,"2017-11-16 06:53:21.103419",NULL,NULL,"",false,true
44311,NULL,false,"We ask to reduce waiting time at reception.",NULL,NULL,"2017-11-15 14:21:07.326","2017-11-16 06:53:21.113736",42839,"2017-11-16 06:53:21.113506",NULL,NULL,"",false,true
44312,NULL,true,"I'm happy with today's service. I suggest to provide vaccination according to the age or months they have as they did before.",NULL,NULL,"2017-11-15 10:57:20.318","2017-11-16 06:53:21.130199",42840,"2017-11-16 06:53:21.130023",NULL,NULL,"",false,true
44313,NULL,true,"I'm happy with today's service of vaccination. I suggest nurses to start vaccination on time.",NULL,NULL,"2017-11-15 11:12:26.018","2017-11-16 06:53:21.147445",42841,"2017-11-16 06:53:21.147275",NULL,NULL,"",false,true
44314,NULL,true,"I'm happy with today's service of family planning method. I suggest to change new family planning method.",NULL,NULL,"2017-11-15 08:26:39.268","2017-11-16 06:53:21.159136",42842,"2017-11-16 06:53:21.159002",NULL,NULL,"",false,true
44315,NULL,false,"We ask to reduce waiting time at pharmacy.",NULL,NULL,"2017-11-15 13:13:10.95","2017-11-16 06:53:21.17568",42843,"2017-11-16 06:53:21.175458",NULL,NULL,"",false,true
44316,NULL,true,"I'm happy with today's service of family planning method.",NULL,NULL,"2017-11-15 08:05:57.82","2017-11-16 06:53:21.191828",42844,"2017-11-16 06:53:21.191736",NULL,NULL,"",false,true
44317,NULL,false,"We ask to increase quantity of fresh food for diabetic cases.",NULL,NULL,"2017-11-15 13:31:51.108","2017-11-16 06:53:21.222309",42845,"2017-11-16 06:53:21.222093",NULL,NULL,"",false,true
44318,NULL,false,"We ask to change new method of family planning if we got bad health.",NULL,NULL,"2017-11-15 08:45:07.791","2017-11-16 06:53:21.236141",42846,"2017-11-16 06:53:21.235925",NULL,NULL,"",false,true
44319,NULL,true,"I'm happy with today's service of vaccination.",NULL,NULL,"2017-11-15 10:30:01.247","2017-11-16 06:53:21.251811",42847,"2017-11-16 06:53:21.251657",NULL,NULL,"",false,true
44320,NULL,false,"We ask to train nurses and doctors for how they could treat us with gentleness.",NULL,NULL,"2017-11-15 14:10:32.8","2017-11-16 06:53:21.268584",42848,"2017-11-16 06:53:21.268432",NULL,NULL,"",false,true
44321,NULL,false,"We ask to reduce waiting time at pharmacy and consultation service.",NULL,NULL,"2017-11-15 14:06:03.485","2017-11-16 06:53:21.279022",42849,"2017-11-16 06:53:21.278816",NULL,NULL,"",false,true
44322,NULL,false,"We ask to give drugs in order.",NULL,NULL,"2017-11-15 13:38:07.94","2017-11-16 06:53:21.291903",42850,"2017-11-16 06:53:21.291756",NULL,NULL,"",false,true
44323,NULL,false,"We ask to reduce waiting time at the vaccination service.",NULL,NULL,"2017-11-15 10:59:28.337","2017-11-16 06:53:21.309012",42851,"2017-11-16 06:53:21.308852",NULL,NULL,"",false,true
44324,NULL,true,"I'm happy with today's service of vaccination.",NULL,NULL,"2017-11-15 11:06:26.593","2017-11-16 06:53:21.324042",42852,"2017-11-16 06:53:21.323885",NULL,NULL,"",false,true
44325,NULL,false,"We ask to prioritize service of maternity instead of family planning.",NULL,NULL,"2017-11-15 08:49:28.635","2017-11-16 06:53:21.340053",42853,"2017-11-16 06:53:21.339814",NULL,NULL,"",false,true
44326,NULL,false,"We ask to give drugs corresponding to our diseases.",NULL,NULL,"2017-11-15 14:11:26.783","2017-11-16 06:53:21.352147",42854,"2017-11-16 06:53:21.351986",NULL,NULL,"",false,true
44327,NULL,true,"I'm happy with today's service. I suggest to provide vaccination according to the age or months they have",NULL,NULL,"2017-11-15 10:44:29.76","2017-11-16 06:53:21.363204",42855,"2017-11-16 06:53:21.363047",NULL,NULL,"",false,true
44328,NULL,false,"I ask to treat us with gentleness and give us drugs corresponding to our diseases.",NULL,NULL,"2017-11-15 13:23:32.604","2017-11-16 06:53:21.371903",42856,"2017-11-16 06:53:21.371759",NULL,NULL,"",false,true
44329,NULL,false,"We ask to increase number of nurses in family planning.",NULL,NULL,"2017-11-15 08:34:30.958","2017-11-16 06:53:21.379542",42857,"2017-11-16 06:53:21.379452",NULL,NULL,"",false,true
44330,NULL,false,"We ask to prioritize customers who are sicking instead of those who are coming to get new family planning method.",NULL,NULL,"2017-11-15 08:21:05.241","2017-11-16 06:53:21.386891",42858,"2017-11-16 06:53:21.386789",NULL,NULL,"",false,true
44331,NULL,true,"I'm happy with today's service provided. I suggest to train nurses and doctors for how they could treat us with gentleness.",NULL,NULL,"2017-11-15 13:03:15.644","2017-11-16 06:53:21.40125",42859,"2017-11-16 06:53:21.401055",NULL,NULL,"",false,true
44370,NULL,true,"Test Isaac 1",NULL,NULL,"2017-11-16 08:01:24.642","2017-11-16 08:01:45.044861",NULL,"2017-11-16 08:01:45.044717",NULL,NULL,"",false,true
44377,NULL,false,"To sensitize community how to raise their voices",NULL,NULL,"2017-11-16 08:04:35.517","2017-11-16 08:05:57.789015",NULL,"2017-11-16 08:05:57.788854",NULL,NULL,"",false,true
44378,NULL,false,"Test Isaac 2",NULL,NULL,"2017-11-16 08:01:35.688","2017-11-16 08:06:05.384853",NULL,"2017-11-16 08:06:05.38473",NULL,NULL,"",false,true
44379,NULL,false,"Offline",NULL,NULL,"2017-11-16 08:08:05.534","2017-11-16 08:09:14.617371",NULL,"2017-11-16 08:09:14.617221",NULL,NULL,"",false,true
44380,NULL,false,"Test",NULL,NULL,"2017-11-16 08:08:48.525","2017-11-16 08:09:18.930492",NULL,"2017-11-16 08:09:18.9304",NULL,NULL,"",false,true
44418,NULL,true,"Test Ange tablet",-2.3043917,30.8382298,"2017-11-16 12:14:00.219","2017-11-16 12:14:03.144996",NULL,"2017-11-16 12:14:03.144832",NULL,NULL,"",false,true
44419,NULL,true,"Test samia",-2.3043831,30.8385887,"2017-11-16 12:14:52.533","2017-11-16 12:14:54.538995",NULL,"2017-11-16 12:14:54.538908",NULL,NULL,"",false,true
44420,NULL,true,"Test Violaine tablet",-2.3043917,30.8382298,"2017-11-16 12:15:14.283","2017-11-16 12:15:19.43461",NULL,"2017-11-16 12:15:19.434522",NULL,NULL,"",false,true
44422,NULL,true,"Testing Ange Offline",-2.3043917,30.8382298,"2017-11-16 12:18:50.094","2017-11-16 12:22:37.80614",NULL,"2017-11-16 12:22:37.806045",NULL,NULL,"",false,true
44423,NULL,true,"Testing Sonia offline",-2.3043917,30.8382298,"2017-11-16 12:18:56.753","2017-11-16 12:22:41.368727",NULL,"2017-11-16 12:22:41.368607",NULL,NULL,"",false,true
44430,NULL,true,"Testing Samia offline",-2.3043831,30.8385887,"2017-11-16 12:18:55.135","2017-11-16 12:42:22.340108",NULL,"2017-11-16 12:42:22.339995",NULL,NULL,"",false,true
44436,NULL,true,"Testing violaine offline",-2.3043917,30.8382298,"2017-11-16 12:18:51.704","2017-11-16 12:49:14.705637",NULL,"2017-11-16 12:49:14.705478",NULL,NULL,"",false,true
44438,NULL,false,"We ask to be given milk when we are in hospital because it is so difficult for us to eat every things",-2.3043917,30.8382298,"2017-11-16 13:03:14.283","2017-11-16 13:03:17.817089",NULL,"2017-11-16 13:03:17.816956",NULL,NULL,"",false,true
44442,NULL,false,"We ask to reduce waiting time at pharmacy.",-2.3091599,30.8396655,"2017-11-16 13:11:05.678","2017-11-16 13:11:08.886302",NULL,"2017-11-16 13:11:08.886134",NULL,NULL,"",false,true
44445,NULL,true,"I'm happy with today's service provided. We suggest to treat us as quickly as possible.",-2.3091599,30.8396655,"2017-11-16 13:13:58.942","2017-11-16 13:14:04.026604",NULL,"2017-11-16 13:14:04.026457",NULL,NULL,"",false,true
44447,NULL,true,"We need to be given medicines on time",-2.3043917,30.8382298,"2017-11-16 13:15:15.392","2017-11-16 13:15:19.554546",NULL,"2017-11-16 13:15:19.554384",NULL,NULL,"",false,true
44448,NULL,true,"We ask them to treat us with courageous and gentleness specially for children who are in hospital",-2.3043917,30.8382298,"2017-11-16 13:17:15.051","2017-11-16 13:17:19.24406",NULL,"2017-11-16 13:17:19.243939",NULL,NULL,"",false,true
44449,NULL,true,"We suggest to reduce waiting time",-2.308515,30.839702,"2017-11-16 13:17:31.682","2017-11-16 13:17:36.443673",NULL,"2017-11-16 13:17:36.443537",NULL,NULL,"",false,true
44450,NULL,true,"We suggest to give the medicines corresponding to our sickness",-2.3043917,30.8382298,"2017-11-16 13:17:58.085","2017-11-16 13:18:02.283144",NULL,"2017-11-16 13:18:02.28296",NULL,NULL,"",false,true
44451,NULL,true,"Second test Ange.",-2.3091599,30.8396655,"2017-11-16 13:23:29.378","2017-11-16 13:23:32.141306",NULL,"2017-11-16 13:23:32.141116",NULL,NULL,"",false,true
44452,NULL,true,"Second test Ange tablet",-2.3091599,30.8396655,"2017-11-16 13:24:13.174","2017-11-16 13:24:14.963285",NULL,"2017-11-16 13:24:14.963121",NULL,NULL,"",false,true
44453,NULL,true,"The number of doctors and nurses should be increased in case to be treated even during night",-2.3091599,30.8396655,"2017-11-16 13:28:06.206","2017-11-16 13:28:16.933709",NULL,"2017-11-16 13:28:16.933618",NULL,NULL,"",false,true
44457,NULL,true,"I wish them to treat others as they did it for me",-2.3091599,30.8396655,"2017-11-16 13:35:48.905","2017-11-16 13:35:52.784461",NULL,"2017-11-16 13:35:52.784227",NULL,NULL,"",false,true
44458,NULL,false,"We suggest to get quickly service",-2.3043917,30.8382298,"2017-11-16 13:34:11.888","2017-11-16 13:41:50.090721",NULL,"2017-11-16 13:41:50.090556",NULL,NULL,"",false,true
44459,NULL,true,"Second test Violaine",-2.308515,30.839702,"2017-11-16 13:18:00.601","2017-11-16 13:41:50.791673",NULL,"2017-11-16 13:41:50.791409",NULL,NULL,"",false,true
44462,NULL,true,"We need the number of doctors and nurses to be increased",-2.3043917,30.8382298,"2017-11-16 13:48:26.955","2017-11-16 13:48:31.044755",NULL,"2017-11-16 13:48:31.044525",NULL,NULL,"",false,true
44463,NULL,true,NULL,-2.3043917,30.8382298,"2017-11-16 13:52:37.139","2017-11-16 13:52:51.040451",NULL,"2017-11-16 13:52:51.040286",NULL,NULL,"",false,false
44464,NULL,false,"I suggest to bring specialist in operation for the difficult cases",-2.3043917,30.8382298,"2017-11-16 14:03:49.667","2017-11-16 14:03:55.639302",NULL,"2017-11-16 14:03:55.639116",NULL,NULL,"",false,true
44465,NULL,false,"We need to be transferred after taking drugs many times and we don't see any amelioration",-2.3043917,30.8382298,"2017-11-16 14:12:10.162","2017-11-16 14:12:14.103849",NULL,"2017-11-16 14:12:14.103521",NULL,NULL,"",false,true
44466,NULL,false,"We need to be given the drugs corresponding to our sicknesses",-2.3043917,30.8382298,"2017-11-16 14:15:09.393","2017-11-16 14:15:18.530511",NULL,"2017-11-16 14:15:18.530388",NULL,NULL,"",false,true
44467,NULL,false,"We ask ARC to bring for us the hepatitis' doctors",-2.3043917,30.8382298,"2017-11-16 14:18:46.794","2017-11-16 14:18:50.61",NULL,"2017-11-16 14:18:50.609805",NULL,NULL,"",false,true
44468,NULL,true,"I'm happy for being well treated. I suggest to prioritize the chronical diseases cases.",-2.3091599,30.8396655,"2017-11-16 13:47:42.273","2017-11-16 14:45:26.114289",NULL,"2017-11-16 14:45:26.114123",NULL,NULL,"",false,true
44469,NULL,false,"We ask to increase number of nurses and doctors who treat us with gentleness.",-2.3043917,30.8382298,"2017-11-16 14:08:53.692","2017-11-16 14:45:26.614967",NULL,"2017-11-16 14:45:26.614792",NULL,NULL,"",false,true
44470,NULL,true,"I'm happy with today's service provided. Doctor has explained me why I took long time without being treated.",-2.3091599,30.8396655,"2017-11-16 13:36:08.144","2017-11-16 14:45:27.123782",NULL,"2017-11-16 14:45:27.12358",NULL,NULL,"",false,true
44471,NULL,false,"We ask to prioritize the chronical diseases cases.",-2.3091599,30.8396655,"2017-11-16 13:41:09.589","2017-11-16 14:45:27.606151",NULL,"2017-11-16 14:45:27.605989",NULL,NULL,"",false,true
44472,NULL,false,"We ask to reduce waiting time at consultation and give us a quickly service.",-2.3091599,30.8396655,"2017-11-16 13:24:23.77","2017-11-16 14:45:28.103794",NULL,"2017-11-16 14:45:28.103624",NULL,NULL,"",false,true
44473,NULL,true,"I'm happy for how they had treated my child. I suggest to treat everyone as quickly as possible.",-2.3043917,30.8382298,"2017-11-16 14:27:25.011","2017-11-16 14:45:28.710525",NULL,"2017-11-16 14:45:28.710103",NULL,NULL,"",false,true
44474,NULL,false,"We ask to give drugs corresponding to our diseases.",-2.3043917,30.8382298,"2017-11-16 14:23:12.996","2017-11-16 14:45:29.312041",NULL,"2017-11-16 14:45:29.311895",NULL,NULL,"",false,true
44475,NULL,false,"We ask to reduce waiting time at pharmacy and give us service as quickly as possible.",-2.3043917,30.8382298,"2017-11-16 14:08:06.388","2017-11-16 14:45:29.859929",NULL,"2017-11-16 14:45:29.859763",NULL,NULL,"",false,true
44476,NULL,false,"We ask to give us drugs corresponding to our diseases.",-2.3043917,30.8382298,"2017-11-16 14:10:39.243","2017-11-16 14:45:30.453419",NULL,"2017-11-16 14:45:30.453281",NULL,NULL,"",false,true
44477,NULL,true,"Second test Sonia",-2.3091599,30.8396655,"2017-11-16 13:17:16.525","2017-11-16 14:45:30.970258",NULL,"2017-11-16 14:45:30.970115",NULL,NULL,"",false,true
44478,NULL,false,"We suggest to increase number of doctors and nurses",-2.3043831,30.8385887,"2017-11-16 14:44:26.689","2017-11-16 15:02:53.192236",NULL,"2017-11-16 15:02:53.192011",NULL,NULL,"",false,true
44479,NULL,true,"I'm happy with the service. My child was treated well",-2.3043831,30.8385887,"2017-11-16 14:07:06.553","2017-11-16 15:02:53.797067",NULL,"2017-11-16 15:02:53.796579",NULL,NULL,"",false,true
44480,NULL,true,"I'm happy with the service. I was treated well",-2.3091599,30.8396655,"2017-11-16 13:24:37.465","2017-11-16 15:02:54.46872",NULL,"2017-11-16 15:02:54.468085",NULL,NULL,"",false,true
44481,NULL,false,"We suggest a quickly service at the pharmacy",-2.3091599,30.8396655,"2017-11-16 13:41:56.8","2017-11-16 15:02:55.04655",NULL,"2017-11-16 15:02:55.046315",NULL,NULL,"",false,true
44482,NULL,false,"We suggest to change drugs in case didn't cured us",-2.3091599,30.8396655,"2017-11-16 13:53:48.814","2017-11-16 15:02:55.667682",NULL,"2017-11-16 15:02:55.66754",NULL,NULL,"",false,true
44483,NULL,false,"We suggest to increase number of doctors and nurses",-2.3043831,30.8385887,"2017-11-16 14:44:26.645","2017-11-16 15:02:56.199862",NULL,"2017-11-16 15:02:56.199632",NULL,NULL,"",false,true
44484,NULL,true,"I'm happy with the service. My child was well treated",-2.3091599,30.8396655,"2017-11-16 13:28:28.294","2017-11-16 15:02:56.778341",NULL,"2017-11-16 15:02:56.778168",NULL,NULL,"",false,true
44485,NULL,false,"We suggest to give us a complete tablets",-2.3043831,30.8385887,"2017-11-16 14:01:07.029","2017-11-16 15:02:57.364128",NULL,"2017-11-16 15:02:57.363906",NULL,NULL,"",false,true
44486,NULL,false,"We need to increase number of doctors and nurses",-2.3091599,30.8396655,"2017-11-16 13:47:49.433","2017-11-16 15:02:58.003859",NULL,"2017-11-16 15:02:58.003688",NULL,NULL,"",false,true
44487,NULL,false,"We suggest a quickly services",-2.3091599,30.8396655,"2017-11-16 13:28:54.371","2017-11-16 15:02:58.600022",NULL,"2017-11-16 15:02:58.599856",NULL,NULL,"",false,true
44488,NULL,true,"I'm happy with the service. I was treated but I suggest to reduce waiting time at the pharmacy",-2.3043831,30.8385887,"2017-11-16 14:44:26.686","2017-11-16 15:02:59.212728",NULL,"2017-11-16 15:02:59.212611",NULL,NULL,"",false,true
44489,NULL,true,"Second test",-2.3091599,30.8396655,"2017-11-16 13:16:18.73","2017-11-16 15:02:59.763604",NULL,"2017-11-16 15:02:59.762348",NULL,NULL,"",false,true
44490,NULL,true,"I'm happy with the service. I was treated and given drugs",-2.3091599,30.8396655,"2017-11-16 13:20:52.329","2017-11-16 15:03:00.453063",NULL,"2017-11-16 15:03:00.452642",NULL,NULL,"",false,true
44491,NULL,false,"We suggest to give us drugs corresponding to the sickness",-2.3043831,30.8385887,"2017-11-16 14:14:02.812","2017-11-16 15:03:01.12436",NULL,"2017-11-16 15:03:01.124219",NULL,NULL,"",false,true
44492,NULL,true,"We are happy with the service provided",-2.3043917,30.8382298,"2017-11-16 14:04:55.273","2017-11-16 15:07:12.055673",NULL,"2017-11-16 15:07:12.055484",NULL,NULL,"",false,true
44493,NULL,false,"We suggest to reduce waiting time at the pharmacy",-2.3043917,30.8382298,"2017-11-16 14:17:05.359","2017-11-16 15:07:12.855704",NULL,"2017-11-16 15:07:12.855519",NULL,NULL,"",false,true
44494,NULL,true,"I'm happy with the service provided",-2.3043917,30.8382298,"2017-11-16 13:44:13.771","2017-11-16 15:07:13.465186",NULL,"2017-11-16 15:07:13.464119",NULL,NULL,"",false,true
44495,NULL,false,"We suggest to increase the numbers of nurses",-2.3043917,30.8382298,"2017-11-16 13:51:12.213","2017-11-16 15:07:14.45584",NULL,"2017-11-16 15:07:14.454864",NULL,NULL,"",false,true
44496,NULL,true,"We suggest to treat us with courageousness",-2.3043917,30.8382298,"2017-11-16 14:04:06.126","2017-11-16 15:07:15.082988",NULL,"2017-11-16 15:07:15.082881",NULL,NULL,"",false,true
44497,NULL,true,"We suggest to get quickly service",-2.3043917,30.8382298,"2017-11-16 14:44:31.9","2017-11-16 15:07:15.699997",NULL,"2017-11-16 15:07:15.699659",NULL,NULL,"",false,true
44498,NULL,false,"We suggest to give us more attention",-2.3043917,30.8382298,"2017-11-16 14:00:49.974","2017-11-16 15:07:16.272008",NULL,"2017-11-16 15:07:16.271825",NULL,NULL,"",false,true
44499,NULL,false,"We suggest to get drugs of hepatitis",-2.3043917,30.8382298,"2017-11-16 14:16:27.495","2017-11-16 15:07:16.950452",NULL,"2017-11-16 15:07:16.950279",NULL,NULL,"",false,true
44500,NULL,true,"We suggest to treat us with gentleness",-2.3043917,30.8382298,"2017-11-16 14:01:30.615","2017-11-16 15:07:17.530665",NULL,"2017-11-16 15:07:17.530519",NULL,NULL,"",false,true
44501,NULL,true,"We suggest to treat all family members on the same day",-2.3043917,30.8382298,"2017-11-16 14:18:10.493","2017-11-16 15:07:18.163451",NULL,"2017-11-16 15:07:18.163067",NULL,NULL,"",false,true
44502,NULL,false,"We suggest to get quickly service",-2.3043917,30.8382298,"2017-11-16 14:44:31.907","2017-11-16 15:07:18.70355",NULL,"2017-11-16 15:07:18.703442",NULL,NULL,"",false,true
44503,NULL,true,"We suggest to get quickly service",-2.3043917,30.8382298,"2017-11-16 14:06:39.042","2017-11-16 15:07:19.289731",NULL,"2017-11-16 15:07:19.289557",NULL,NULL,"",false,true
44861,NULL,true,"I'm happy with today's service. They had treated well my child.",-2.3043917,30.8382298,"2017-11-17 09:49:14.727","2017-11-17 09:49:18.013224",NULL,"2017-11-17 09:49:18.013075",NULL,NULL,"",false,true
44862,NULL,true,"I'm happy with the service. I was well treated",NULL,NULL,"2017-11-17 10:00:51.587","2017-11-17 10:00:53.694567",NULL,"2017-11-17 10:00:53.694478",NULL,NULL,"",false,true
44863,NULL,true,"I'm happy with today's service. My child was well treated.",-2.3043917,30.8382298,"2017-11-17 10:01:57.38","2017-11-17 10:02:00.843455",NULL,"2017-11-17 10:02:00.843319",NULL,NULL,"",false,true
44876,NULL,true,"I'm happy with the service. My child was well treated",NULL,NULL,"2017-11-17 10:08:49.801","2017-11-17 10:08:54.735976",NULL,"2017-11-17 10:08:54.73589",NULL,NULL,"",false,true
44877,NULL,true,"I'm happy with today's service. I suggest to reduce waiting time at pharmacy.",-2.3043917,30.8382298,"2017-11-17 10:14:29.694","2017-11-17 10:14:33.409643",NULL,"2017-11-17 10:14:33.409552",NULL,NULL,"",false,true
44878,NULL,false,"We ask to give quick service at pharmacy.",-2.3043917,30.8382298,"2017-11-17 10:16:28.896","2017-11-17 10:16:32.754815",NULL,"2017-11-17 10:16:32.754725",NULL,NULL,"",false,true
44879,NULL,true,"I'm happy with the service. I suggest to reduce waiting time at the pharmacy",NULL,NULL,"2017-11-17 10:20:45.317","2017-11-17 10:20:49.158427",NULL,"2017-11-17 10:20:49.158307",NULL,NULL,"",false,true
44880,NULL,true,"I'm happy with today's service. I suggest to increase number of nurses and doctors.",-2.3043917,30.8382298,"2017-11-17 10:22:27.432","2017-11-17 10:22:30.78545",NULL,"2017-11-17 10:22:30.785305",NULL,NULL,"",false,true
44881,NULL,true,"Test app Violaine tablet PM",NULL,NULL,"2017-11-17 10:33:39.295","2017-11-17 10:33:41.038226",NULL,"2017-11-17 10:33:41.038022",NULL,NULL,"",false,true
44882,NULL,true,"Test app Violaine tablet PM",NULL,NULL,"2017-11-17 10:34:26.413","2017-11-17 10:34:29.194719",NULL,"2017-11-17 10:34:29.194632",NULL,NULL,"",false,true
44883,NULL,false,"We ask to reduce waiting time at the pharmacy.",-2.3043917,30.8382298,"2017-11-17 10:39:55.004","2017-11-17 10:40:03.025599",NULL,"2017-11-17 10:40:03.025373",NULL,NULL,"",false,true
44915,NULL,false,"We ask to increase number of nurses and doctors.",-2.3043917,30.8382298,"2017-11-17 10:44:32.402","2017-11-17 10:44:35.691144",NULL,"2017-11-17 10:44:35.691056",NULL,NULL,"",false,true
44916,NULL,true,"I'm happy with the service. My child was well treated and given drugs",NULL,NULL,"2017-11-17 10:45:00.847","2017-11-17 10:45:03.758659",NULL,"2017-11-17 10:45:03.758579",NULL,NULL,"",false,true
44917,NULL,true,"Test ange tab pm",NULL,NULL,"2017-11-17 10:49:44.476","2017-11-17 10:49:49.293229",NULL,"2017-11-17 10:49:49.293138",NULL,NULL,"",false,true
44918,NULL,false,"Test unhappy ange tab pm",NULL,NULL,"2017-11-17 10:50:06.027","2017-11-17 10:50:07.722879",NULL,"2017-11-17 10:50:07.72279",NULL,NULL,"",false,true
44919,NULL,true,"I'm happy with today's service. They have treated me as quickly as possible.",-2.3043917,30.8382298,"2017-11-17 10:51:43.668","2017-11-17 10:51:45.168937",NULL,"2017-11-17 10:51:45.168858",NULL,NULL,"",false,true
44920,NULL,true,"Test after screen shrtct ange tab pm",NULL,NULL,"2017-11-17 10:54:16.548","2017-11-17 10:54:26.85573",NULL,"2017-11-17 10:54:26.85562",NULL,NULL,"",false,true
44921,NULL,true,"I wish others to be treated well as they did it for me",NULL,NULL,"2017-11-17 10:59:02.55","2017-11-17 10:59:05.161011",NULL,"2017-11-17 10:59:05.16092",NULL,NULL,"",false,true
44922,NULL,false,"The doctors and nurses should be increased and to be trained for customer care",NULL,NULL,"2017-11-17 11:07:35.565","2017-11-17 11:07:39.834741",NULL,"2017-11-17 11:07:39.834558",NULL,NULL,"",false,true
44923,NULL,true,"Spending up services provision that we can be treated all over us",NULL,NULL,"2017-11-17 13:06:36.34","2017-11-17 13:06:38.045976",NULL,"2017-11-17 13:06:38.045792",NULL,NULL,"",false,true
